timestamp,from_id,rssi,snr,portnum
2026-09-06T20:10:30.861281,!05c8b12b,-76,5.75,RANGE_TEST_APP
2026-09-06T20:10:36.629539,!cae6820e,-77,6.75,RANGE_TEST_APP
2026-09-06T20:10:37.300602,!f96f5903,-93,6.25,RANGE_TEST_APP
2026-09-06T20:10:44.624658,!d1da85e4,-70,6.25,RANGE_TEST_APP
2026-09-06T20:10:46.184707,!05c8b12b,-82,5.75,RANGE_TEST_APP
2026-09-06T20:10:51.528834,!cae6820e,-77,6.0,RANGE_TEST_APP
2026-09-06T20:10:52.263681,!f96f5903,-96,4.25,RANGE_TEST_APP
2026-09-06T20:10:59.816101,!d1da85e4,-70,6.25,RANGE_TEST_APP
2026-09-06T20:11:01.049258,!05c8b12b,-77,6.5,RANGE_TEST_APP
2026-09-06T20:11:06.762398,!cae6820e,-82,6.25,RANGE_TEST_APP
2026-09-06T20:11:07.443581,!f96f5903,-89,6.0,RANGE_TEST_APP
2026-09-06T20:11:14.810503,!d1da85e4,-72,6.0,RANGE_TEST_APP
2026-09-06T20:11:16.211047,!05c8b12b,-78,6.25,RANGE_TEST_APP
2026-09-06T20:11:21.936504,!f96f5903,-94,5.5,RANGE_TEST_APP
2026-09-06T20:11:23.660610,!cae6820e,-73,6.25,RANGE_TEST_APP
2026-09-06T20:11:30.069845,!d1da85e4,-68,6.25,RANGE_TEST_APP
2026-09-06T20:11:31.372543,!05c8b12b,-76,6.25,RANGE_TEST_APP
2026-09-06T20:11:35.055332,!cae6820e,-74,5.75,RANGE_TEST_APP
2026-09-06T20:11:37.248338,!f96f5903,-88,5.0,RANGE_TEST_APP
2026-09-06T20:11:45.287405,!d1da85e4,-69,5.5,RANGE_TEST_APP
2026-09-06T20:11:46.337267,!05c8b12b,-75,6.0,RANGE_TEST_APP
2026-09-06T20:11:51.782086,!cae6820e,-83,5.5,RANGE_TEST_APP
2026-09-06T20:11:52.725128,!f96f5903,-92,4.25,RANGE_TEST_APP
2026-09-06T20:12:00.090528,!d1da85e4,-71,6.0,RANGE_TEST_APP
2026-09-06T20:12:01.591845,!05c8b12b,-80,6.0,RANGE_TEST_APP
2026-09-06T20:12:06.927333,!cae6820e,-85,5.75,RANGE_TEST_APP
2026-09-06T20:12:07.663037,!f96f5903,-88,5.75,RANGE_TEST_APP
2026-09-06T20:12:15.305793,!d1da85e4,-68,5.75,RANGE_TEST_APP
2026-09-06T20:12:16.587824,!05c8b12b,-82,5.5,RANGE_TEST_APP
2026-09-06T20:12:21.846868,!cae6820e,-76,6.5,RANGE_TEST_APP
2026-09-06T20:12:22.581989,!f96f5903,-86,5.5,RANGE_TEST_APP
2026-09-06T20:12:30.382927,!d1da85e4,-73,5.75,RANGE_TEST_APP
2026-09-06T20:12:31.686421,!05c8b12b,-83,6.75,RANGE_TEST_APP
