timestamp,from_id,rssi,snr,portnum
2026-08-27T13:40:26.808164,!cae6820e,-106,-1.5,RANGE_TEST_APP
2026-08-27T13:40:27.491707,!f96f5903,-92,5.0,RANGE_TEST_APP
2026-08-27T13:40:31.373487,!d1da85e4,-89,5.5,RANGE_TEST_APP
2026-08-27T13:40:41.957867,!cae6820e,-88,5.25,RANGE_TEST_APP
2026-08-27T13:40:42.632813,!f96f5903,-92,6.25,RANGE_TEST_APP
2026-08-27T13:40:46.139575,!d1da85e4,-109,-3.75,RANGE_TEST_APP
2026-08-27T13:40:57.092848,!cae6820e,-89,6.0,RANGE_TEST_APP
2026-08-27T13:40:57.943466,!f96f5903,-87,5.5,RANGE_TEST_APP
2026-08-27T13:41:01.209976,!d1da85e4,-89,4.5,RANGE_TEST_APP
2026-08-27T13:41:12.103971,!cae6820e,-87,6.0,RANGE_TEST_APP
2026-08-27T13:41:13.002265,!f96f5903,-86,5.75,RANGE_TEST_APP
2026-08-27T13:41:16.489523,!d1da85e4,-90,5.0,RANGE_TEST_APP
2026-08-27T13:41:27.450323,!cae6820e,-90,5.25,RANGE_TEST_APP
2026-08-27T13:41:28.132326,!f96f5903,-92,4.75,RANGE_TEST_APP
2026-08-27T13:41:31.561332,!d1da85e4,-93,4.75,RANGE_TEST_APP
2026-08-27T13:41:42.240934,!cae6820e,-96,4.75,RANGE_TEST_APP
2026-08-27T13:41:42.915249,!f96f5903,-92,4.75,RANGE_TEST_APP
2026-08-27T13:41:46.550651,!d1da85e4,-95,5.5,RANGE_TEST_APP
2026-08-27T13:41:57.635503,!cae6820e,-100,3.25,RANGE_TEST_APP
2026-08-27T13:41:58.330728,!f96f5903,-94,4.5,RANGE_TEST_APP
2026-08-27T13:42:01.838087,!d1da85e4,-92,6.0,RANGE_TEST_APP
2026-08-27T13:42:12.461201,!cae6820e,-89,5.75,RANGE_TEST_APP
2026-08-27T13:42:13.155115,!f96f5903,-92,5.0,RANGE_TEST_APP
2026-08-27T13:42:17.105344,!d1da85e4,-94,5.5,RANGE_TEST_APP
2026-08-27T13:42:27.518788,!cae6820e,-103,1.75,RANGE_TEST_APP
2026-08-27T13:42:28.195155,!f96f5903,-98,4.75,RANGE_TEST_APP
2026-08-27T13:42:31.862868,!d1da85e4,-97,4.0,RANGE_TEST_APP
2026-08-27T13:42:42.903699,!cae6820e,-92,5.5,RANGE_TEST_APP
2026-08-27T13:42:43.599341,!f96f5903,-93,5.25,RANGE_TEST_APP
2026-08-27T13:42:46.968871,!d1da85e4,-101,2.5,RANGE_TEST_APP
2026-08-27T13:42:57.750442,!cae6820e,-88,5.75,RANGE_TEST_APP
2026-08-27T13:42:58.437767,!f96f5903,-94,5.0,RANGE_TEST_APP
